"REGINA","05MB003","WHITESAND RIVER NEAR CANORA",""
"REGINA","05MB005","WILLOW BROOK AT WILLOWBROOK","2013"
"REGINA","05MB005","WILLOW BROOK AT WILLOWBROOK",""
"REGINA","05MC001","ASSINIBOINE RIVER AT STURGIS",""
"REGINA","05MC003","LILIAN RIVER NEAR LADY LAKE",""
"REGINA","05MD004","ASSINIBOINE RIVER AT KAMSACK",""
"REGINA","05MD010","STONY CREEK NEAR KAMSACK",""
"REGINA","05ME007","SMITH CREEK NEAR MARCHWELL",""
"REGINA","05NA003","LONG CREEK AT WESTERN CROSSING OF INTERNATIONAL BOUNDARY",""
"REGINA","05NA005","GIBSON CREEK NEAR RADVILLE",""
"REGINA","05NA006","LARSEN RESERVOIR NEAR RADVILLE",""
"REGINA","05NB001","LONG CREEK NEAR ESTEVAN",""
"REGINA","05NB011","YELLOW GRASS DITCH NEAR YELLOW GRASS",""
"REGINA","05NB014","JEWEL CREEK NEAR GOODWATER",""
"REGINA","05NB016","ROUGHBARK RESERVOIR NEAR WEYBURN",""
"REGINA","05NB018","TATAGWA LAKE DRAIN NEAR WEYBURN",""
"REGINA","05NB020","NICKLE LAKE NEAR WEYBURN",""
"REGINA","05NB021","SHORT CREEK NEAR ROCHE PERCEE",""
"REGINA","05NB032","RAFFERTY RESERVOIR NEAR ESTEVAN",""
"REGINA","05NB033","MOSELEY CREEK NEAR HALBRITE",""
"REGINA","05NB035","COOKE CREEK NEAR GOODWATER",""
"REGINA","05NB036","SOURIS RIVER BELOW RAFFERTY RESERVOIR",""
"REGINA","05NB038","BOUNDARY RESERVOIR DIVERSION CANAL NEAR ESTEVAN",""
"REGINA","05NB040","SOURIS RIVER NEAR RALPH",""
"REGINA","05NB041","ROUGHBARK CREEK ABOVE RAFFERTY RESERVOIR",""
"REGINA","05NC002","MOOSE MOUNTAIN LAKE (RESERVOIR) NEAR CORNING",""
"REGINA","05ND004","MOOSE MOUNTAIN CREEK NEAR OXBOW","2014"
"REGINA","05ND010","MOOSE MOUNTAIN CREEK ABOVE GRANT DEVINE LAKE",""
"REGINA","05ND011","SHEPHERD CREEK NEAR ALAMEDA",""
"REGINA","05ND012","GRANT DEVINE LAKE NEAR ALAMEDA",""
"REGINA","05ND013","MOOSE MOUNTAIN CREEK BELOW GRANT DEVINE LAKE",""
"REGINA","05NE002","MOOSOMIN LAKE NEAR MOOSOMIN",""
"REGINA","05NE003","PIPESTONE CREEK ABOVE MOOSOMIN LAKE",""
"REGINA","05NF010","ANTLER RIVER NEAR WAUCHOPE",""
"REGINA","06AG002","DORE RIVER NEAR THE MOUTH",""
"REGINA","06BA002","DILLON RIVER BELOW DILLON LAKE",""
"REGINA","06BB005","CANOE RIVER NEAR BEAUVAL",""
"REGINA","06BD001","HAULTAIN RIVER ABOVE NORBERT RIVER",""
"REGINA","06CA002","WASKESIU LAKE AT WASKESIU LAKE",""
"REGINA","06CA008","CREAN LAKE AT THE WARDEN STATION","2015"
"REGINA","06CA010","KINGSMERE LAKE AT THE WARDEN STATION",""
"REGINA","06CB001","LAC LA RONGE AT LA RONGE",""
"REGINA","06CB002","RAPID RIVER AT OUTLET OF LAC LA RONGE",""
"REGINA","06CD002","CHURCHILL RIVER ABOVE OTTER RAPIDS",""
"REGINA","06DA001","WOLLASTON LAKE AT ROSS CHANNEL",""
"REGINA","06DA004","GEIKIE RIVER BELOW WHEELER RIVER",""
"REGINA","06DA005","WHEELER RIVER BELOW RUSSELL LAKE",""
"REGINA","06DC001","WATHAMAN RIVER BELOW WATHAMAN LAKE",""
"REGINA","06DD002","REINDEER RIVER ABOVE DEVIL RAPIDS",""
"REGINA","06DD003","WAPISKAU RIVER ABOVE WHITE LAKE",""
"REGINA","06EA002","CHURCHILL RIVER AT SANDY BAY",""
"REGINA","06EA011","CHURCHILL RIVER ABOVE WINTEGO RAPIDS",""
"REGINA","07LB002","WATERFOUND RIVER BELOW THERIAU LAKE",""
"REGINA","07LE002","FOND DU LAC RIVER AT OUTLET OF BLACK LAKE",""
"REGINA","07MA003","DOUGLAS RIVER NEAR CLUFF LAKE",""
"REGINA","07MB001","MACFARLANE RIVER AT OUTLET OF DAVY LAKE",""
"REGINA","07MC003","LAKE ATHABASCA NEAR CRACKINGSTONE POINT",""
"REGINA","07QC002","TAZIN LAKE NEAR OUTLET",""
"REGINA","07QC005","ABITAU RIVER ABOVE CUMING LAKE",""
"REGINA","07QC006","TAZIN RIVER ABOVE TAZIN LAKE",""
"REGINA","07QC008","CHARLOT RIVER AT OUTLET OF WEBB LAKE",""
"REGINA","11AB001","MIDDLE CREEK BELOW MIDDLE CREEK RESERVOIR",""
"REGINA","11AB008","MIDDLE CREEK ABOVE LODGE CREEK",""
"REGINA","11AB018","NASHLYN CANAL NEAR CONSUL",""
"REGINA","11AB020","SHEPHERD DITCH NEAR CONSUL",""
"REGINA","11AB027","BATTLE CREEK AT INTERNATIONAL BOUNDARY",""
"REGINA","11AB044","MCKINNON DITCH NEAR CONSUL",""
"REGINA","11AB058","RICHARDSON DITCH NEAR CONSUL",""
"REGINA","11AB060","SPANGLER DITCH NEAR GOVENLOCK",""
"REGINA","11AB075","LYONS CREEK AT INTERNATIONAL BOUNDARY",""
"REGINA","11AB077","CYPRESS LAKE WEST OUTFLOW CANAL",""
"REGINA","11AB078","CYPRESS LAKE WEST INFLOW CANAL",""
"REGINA","11AB082","LODGE CREEK NEAR ALBERTA BOUNDARY",""
"REGINA","11AB083","LODGE CREEK BELOW MCRAE CREEK AT INTERNATIONAL BOUNDARY",""
"REGINA","11AB084","VIDORA DITCH NEAR CONSUL",""
"REGINA","11AB085","CYPRESS LAKE WEST INFLOW CANAL DRAIN",""
"REGINA","11AB089","ALTAWAN RESERVOIR NEAR GOVENLOCK",""
"REGINA","11AB096","BATTLE CREEK NEAR CONSUL",""
"REGINA","11AB101","BATTLE CREEK BELOW NASHLYN PROJECT",""
"REGINA","11AB102","GAFF DITCH NEAR MERRYFLAT",""
"REGINA","11AB103","BUTALA  COULEE NEAR WILLOW CREEK",""
"REGINA","11AB108","MIDDLE CREEK NEAR GOVENLOCK",""
"REGINA","11AB117","BATTLE CREEK AT ALBERTA BOUNDARY",""
"REGINA","11AB118","BATTLE CREEK BELOW WILSON'S WEIR",""
"REGINA","11AC025","DENNIEL CREEK NEAR VAL MARIE",""
"REGINA","11AC037","CYPRESS LAKE",""
"REGINA","11AC041","FRENCHMAN RIVER AT INTERNATIONAL BOUNDARY",""
"REGINA","11AC052","EASTEND CANAL NEAR EASTEND",""
"REGINA","11AC055","EASTEND RESERVOIR",""
"REGINA","11AC056","NEWTON LAKE",""
"REGINA","11AC060","CYPRESS LAKE EAST OUTFLOW CANAL",""
"REGINA","11AC063","HUFF LAKE",""
"REGINA","11AC064","BELANGER CREEK DIVERSION TO CYPRESS LAKE",""
"REGINA","11AC065","HUFF LAKE GRAVITY CANAL",""
"REGINA","11AC066","HUFF LAKE PUMPING CANAL",""
"REGINA","11AC068","VAL MARIE PUMP NO. 1",""
"REGINA","11AE003","EAST POPLAR RIVER AT INTERNATIONAL BOUNDARY","2013"
"REGINA","11AE003","EAST POPLAR RIVER AT INTERNATIONAL BOUNDARY",""
"THOMPSON","05KH007","CARROT RIVER NEAR TURNBERRY",""
"VANCOUVER","08NL022","SIMILKAMEEN RIVER NEAR NIGHTHAWK",""
"VANCOUVER","08NM073","OSOYOOS LAKE NEAR OROVILLE",""
"VANCOUVER","08NM127","OKANOGAN RIVER AT OROVILLE",""
"VANCOUVER","08NN013","KETTLE RIVER NEAR FERRY",""
"INUVIK","10MD001","FIRTH RIVER NEAR THE MOUTH",""
"INUVIK","10MD002","BABBAGE RIVER BELOW CARIBOU CREEK",""
"VANCOUVER","09AG002","QUIET LAKE AT KILOMETRE 98 SOUTH CANOL ROAD",""
"WHITEHORSE","08AA003","DEZADEASH RIVER AT HAINES JUNCTION",""
"WHITEHORSE","08AA005","AISHIHIK LAKE NEAR WHITEHORSE",""
"WHITEHORSE","08AA007","SEKULMUN LAKE NEAR WHITEHORSE",""
"WHITEHORSE","08AA008","SEKULMUN RIVER AT OUTLET OF SEKULMUN LAKE",""
"WHITEHORSE","08AA009","GILTANA CREEK NEAR THE MOUTH",""
"WHITEHORSE","08AA010","AISHIHIK RIVER BELOW AISHIHIK LAKE",""
"WHITEHORSE","08AA011","WEST AISHIHIK RIVER NEAR THE MOUTH",""
"WHITEHORSE","08AA012","AISHIHIK LAKE NEAR AISHIHIK",""
"WHITEHORSE","08AB001","ALSEK RIVER ABOVE BATES RIVER",""
"WHITEHORSE","08AC001","TAKHANNE RIVER AT KM 167 HAINES HIGHWAY",""
"WHITEHORSE","08AC002","TATSHENSHINI RIVER NEAR DALTON POST",""
"WHITEHORSE","09AA004","BENNETT LAKE AT CARCROSS",""
"WHITEHORSE","09AA012","WHEATON RIVER NEAR CARCROSS",""
"WHITEHORSE","09AA017","TAGISH LAKE AT 10 MILE ROAD",""
"WHITEHORSE","09AB001","YUKON RIVER AT WHITEHORSE","2013"
"WHITEHORSE","09AB001","YUKON RIVER AT WHITEHORSE",""
"WHITEHORSE","09AB004","MARSH LAKE NEAR WHITEHORSE",""
"WHITEHORSE","09AB010","LAKE LABERGE NEAR WHITEHORSE",""
"WHITEHORSE","09AC001","TAKHINI RIVER NEAR WHITEHORSE",""
"WHITEHORSE","09AC007","IBEX RIVER NEAR WHITEHORSE",""
"WHITEHORSE","09AE002","TESLIN LAKE AT TESLIN",""
"WHITEHORSE","09AE006","MORELY RIVER AT KM 1251 ALASKA HIGHWAY",""
"WHITEHORSE","09AH001","YUKON RIVER AT CARMACKS",""
"WHITEHORSE","09AH003","BIG CREEK NEAR THE MOUTH",""
"WHITEHORSE","09AH004","NORDENSKIOLD RIVER BELOW ROWLINSON CREEK",""
"WHITEHORSE","09BA001","ROSS RIVER AT ROSS RIVER",""
"WHITEHORSE","09BC001","PELLY RIVER AT PELLY CROSSING",""
"WHITEHORSE","09BC004","PELLY RIVER BELOW VANGORDA CREEK",""
"WHITEHORSE","09CA001","KLUANE LAKE NEAR BURWASH LANDING",""
"WHITEHORSE","09CA002","KLUANE RIVER AT OUTLET OF KLUANE LAKE",""
"WHITEHORSE","09CA004","DUKE RIVER NEAR THE MOUTH",""
"WHITEHORSE","09CA006","NISLING RIVER BELOW ONION CREEK",""
"WHITEHORSE","09CB001","WHITE RIVER AT KILOMETRE 1881.6 ALASKA HIGHWAY",""
"WHITEHORSE","09CD001","YUKON RIVER ABOVE WHITE RIVER",""
"WHITEHORSE","09DA001","HESS RIVER ABOVE EMERALD CREEK",""
"WHITEHORSE","09DB001","BEAVER RIVER BELOW MATSON CREEK",""
"WHITEHORSE","09DC005","MAYO LAKE NEAR THE OUTLET",""
"WHITEHORSE","09DC006","STEWART RIVER NEAR MAYO","2013"
"WHITEHORSE","09DC006","STEWART RIVER NEAR MAYO","2013"
"WHITEHORSE","09DC006","STEWART RIVER NEAR MAYO",""
"WHITEHORSE","09DC006","STEWART RIVER NEAR MAYO",""
"WHITEHORSE","09DC006","STEWART RIVER NEAR MAYO",""
"WHITEHORSE","09DC006","STEWART RIVER NEAR MAYO",""
"WHITEHORSE","09DD003","STEWART RIVER AT THE MOUTH",""
"WHITEHORSE","09DD004","MCQUESTEN RIVER NEAR THE MOUTH",""
"WHITEHORSE","09EA003","KLONDIKE RIVER ABOVE BONANZA CREEK",""
"WHITEHORSE","09EA004","NORTH KLONDIKE RIVER NEAR THE MOUTH",""
"WHITEHORSE","09EA006","KLONDIKE RIVER AT ROCK CREEK",""
"WHITEHORSE","09EB001","YUKON RIVER AT DAWSON",""
"WHITEHORSE","09EB003","INDIAN RIVER ABOVE THE MOUTH",""
"WHITEHORSE","09EB004","SIXTY MILE RIVER NEAR THE MOUTH",""
"WHITEHORSE","09FB002","EAGLE RIVER AT DEMPSTER HIGHWAY BRIDGE",""
"WHITEHORSE","09FC001","OLD CROW RIVER NEAR THE MOUTH",""
"WHITEHORSE","09FD002","PORCUPINE RIVER NEAR INTERNATIONAL BOUNDARY",""
"WHITEHORSE","09FD003","PORCUPINE RIVER BELOW OLD CROW RIVER",""
"WHITEHORSE","10AA001","LIARD RIVER AT UPPER CROSSING",""
"WHITEHORSE","10AA004","RANCHERIA RIVER NEAR THE MOUTH",""
"WHITEHORSE","10AA005","BIG CREEK AT KM 1084.8 ALASKA HIGHWAY",""
"WHITEHORSE","10AA006","LIARD RIVER BELOW SCURVY CREEK",""
"WHITEHORSE","10AB001","FRANCES RIVER NEAR WATSON LAKE",""
"WHITEHORSE","10BD001","BEAVER RIVER BELOW WHITEFISH RIVER",""
"WHITEHORSE","10MA001","PEEL RIVER ABOVE CANYON CREEK",""
"WHITEHORSE","10MA002","OGILVIE RIVER AT KILOMETRE 197.9 DEMPSTER HIGHWAY","2016"
"WHITEHORSE","10MA003","BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",""
